"Monitor PT1000 Minus Bottom Mid TEC TAir"
Date,VALUE_CONVERTED
"1310980694000","15.47"
"1310980697000","15.5"
"1310980717000","15.47"
"1310980719000","15.5"
"1310980727000","15.47"
"1310980729000","15.5"
"1310980742000","15.47"
"1310980744000","15.5"
"1310980802000","15.47"
"1310980804000","15.5"
"1310980907000","15.47"
"1310980909000","15.5"
"1310980944000","15.47"
"1310980947000","15.5"
"1310980949000","15.47"
"1310980954000","15.5"
"1310980982000","15.47"
"1310980997000","15.5"
"1310981004000","15.47"
"1310981007000","15.5"
"1310981017000","15.47"
"1310981019000","15.5"
"1310981029000","15.47"
"1310981032000","15.5"
"1310981034000","15.47"
"1310981037000","15.5"
"1310981079000","15.47"
"1310981082000","15.5"
"1310981114000","15.47"
"1310981119000","15.5"
"1310981172000","15.47"
"1310981174000","15.5"
"1310981252000","15.47"
"1310981254000","15.5"
"1310981497000","15.47"
"1310981499000","15.5"
"1310981642000","15.47"
"1310981644000","15.5"
"1310981719000","15.47"
"1310981722000","15.5"
"1310981737000","15.47"
"1310981739000","15.5"
"1310982074000","15.47"
"1310982077000","15.5"
"1310982082000","15.47"
"1310982084000","15.5"
"1310982089000","15.47"
"1310982092000","15.5"
"1310982114000","15.47"
"1310982117000","15.5"
"1310982122000","15.47"
"1310982127000","15.5"
"1310982182000","15.47"
"1310982184000","15.5"
"1310982209000","15.47"
"1310982212000","15.5"
"1310982222000","15.47"
"1310982224000","15.5"
"1310982237000","15.47"
"1310982249000","15.5"
"1310982254000","15.47"
"1310982342000","15.45"
"1310982349000","15.47"
"1310982352000","15.45"
"1310982354000","15.47"
"1310982394000","15.45"
"1310982399000","15.47"
"1310982407000","15.45"
"1310982409000","15.47"
"1310982422000","15.45"
"1310982424000","15.47"
"1310982429000","15.45"
"1310982437000","15.47"
"1310982439000","15.45"
"1310982442000","15.47"
"1310982462000","15.45"
"1310982464000","15.47"
"1310982467000","15.45"
"1310982469000","15.47"
"1310982474000","15.45"
"1310982477000","15.47"
"1310982479000","15.45"
"1310982482000","15.47"
"1310982492000","15.45"
"1310982494000","15.47"
"1310982497000","15.45"
"1310982499000","15.47"
"1310982504000","15.45"
"1310982517000","15.47"
"1310982522000","15.45"
"1310982524000","15.47"
"1310982527000","15.45"
"1310982529000","15.47"
"1310982534000","15.45"
"1310982537000","15.47"
"1310982539000","15.45"
"1310982552000","15.47"
"1310982557000","15.45"
"1310982562000","15.47"
"1310982564000","15.45"
"1310982572000","15.47"
"1310982574000","15.45"
"1310982577000","15.47"
"1310982579000","15.45"
"1310982582000","15.47"
"1310982594000","15.45"
"1310982599000","15.47"
"1310982602000","15.45"
"1310982637000","15.47"
"1310982639000","15.45"
"1310982804000","15.47"
"1310982807000","15.45"
"1310982819000","15.47"
"1310982822000","15.45"
"1310983577000","15.41"
"1310984109000","15.45"
"1310984669000","15.47"
"1310984674000","15.45"
"1310984697000","15.47"
"1310984699000","15.45"
"1310984709000","15.47"
"1310984712000","15.45"
"1310984714000","15.47"
"1310984717000","15.45"
"1310985034000","15.47"
"1310985037000","15.45"
"1310985077000","15.47"
"1310985079000","15.45"
"1310985082000","15.47"
"1310985089000","15.45"
"1310985092000","15.47"
"1310985097000","15.45"
"1310985127000","15.47"
"1310985132000","15.45"
"1310985139000","15.47"
"1310985142000","15.45"
"1310985144000","15.47"
"1310985154000","15.45"
"1310985189000","15.47"
"1310985192000","15.45"
"1310985227000","15.47"
"1310985234000","15.45"
"1310985267000","15.47"
"1310985269000","15.45"
"1310985277000","15.47"
"1310985279000","15.45"
"1310985292000","15.47"
"1310985317000","15.45"
"1310985322000","15.47"
"1310985329000","15.45"
"1310985334000","15.47"
"1310985339000","15.45"
"1310985347000","15.47"
"1310985349000","15.45"
"1310985352000","15.47"
"1310985372000","15.45"
"1310985374000","15.47"
"1310985434000","15.45"
"1310985439000","15.47"
"1310985444000","15.45"
"1310985449000","15.47"
"1310985452000","15.45"
"1310985457000","15.47"
"1310985472000","15.45"
"1310985474000","15.47"
"1310985477000","15.45"
"1310985479000","15.47"
"1310985509000","15.45"
"1310985512000","15.47"
"1310985517000","15.45"
"1310985522000","15.47"
"1310985534000","15.45"
"1310985537000","15.47"
"1310985539000","15.45"
"1310985542000","15.47"
"1310985554000","15.45"
"1310985557000","15.47"
"1310985564000","15.45"
"1310985567000","15.47"
"1310985569000","15.45"
"1310985572000","15.47"
"1310985574000","15.45"
"1310985577000","15.47"
"1310985584000","15.45"
"1310985587000","15.47"
"1310985589000","15.45"
"1310985592000","15.47"
"1310985594000","15.45"
"1310985597000","15.47"
"1310985599000","15.45"
"1310985602000","15.47"
"1310985614000","15.45"
"1310985617000","15.47"
"1310985619000","15.45"
"1310985622000","15.47"
"1310985642000","15.45"
"1310985644000","15.47"
"1310985647000","15.45"
"1310985649000","15.47"
"1310985657000","15.45"
"1310985659000","15.47"
"1310985667000","15.45"
"1310985669000","15.47"
"1310985672000","15.45"
"1310985674000","15.47"
"1310985677000","15.45"
"1310985679000","15.47"
"1310985697000","15.45"
"1310985699000","15.47"
"1310985707000","15.45"
"1310985709000","15.47"
"1310985734000","15.45"
"1310985737000","15.47"
"1310985789000","15.45"
"1310985792000","15.47"
"1310985794000","15.45"
"1310985797000","15.47"
"1310985822000","15.45"
"1310985824000","15.47"
"1310985834000","15.45"
"1310985837000","15.47"
"1310985999000","15.5"
"1310986002000","15.47"
"1310986007000","15.5"
"1310986009000","15.47"
"1310986089000","15.5"
"1310986092000","15.47"
"1310986109000","15.5"
"1310986112000","15.47"
"1310986114000","15.5"
"1310986117000","15.47"
"1310986134000","15.5"
"1310986137000","15.47"
"1310986159000","15.5"
"1310986162000","15.47"
"1310986349000","15.5"
"1310986352000","15.47"
"1310986399000","15.5"
"1310986424000","15.47"
"1310986432000","15.5"
"1310986434000","15.47"
"1310986437000","15.5"
"1310986444000","15.47"
"1310986449000","15.5"
"1310986462000","15.47"
"1310986464000","15.5"
"1310986472000","15.47"
"1310986474000","15.5"
"1310986479000","15.47"
"1310986482000","15.5"
"1310986492000","15.47"
"1310986494000","15.5"
"1310986502000","15.47"
"1310986504000","15.5"
"1310986509000","15.47"
"1310986512000","15.5"
"1310986522000","15.47"
"1310986524000","15.5"
"1310986529000","15.47"
"1310986534000","15.5"
"1310986539000","15.47"
"1310986549000","15.5"
"1310986557000","15.47"
"1310986559000","15.5"
"1310986564000","15.47"
"1310986572000","15.5"
"1310986574000","15.47"
"1310986582000","15.5"
"1310986584000","15.47"
"1310986587000","15.5"
"1310986589000","15.47"
"1310986592000","15.5"
"1310986597000","15.47"
"1310986599000","15.5"
"1310986602000","15.47"
"1310986604000","15.5"
"1310986619000","15.47"
"1310986622000","15.5"
"1310986624000","15.47"
"1310986632000","15.5"
"1310986649000","15.47"
"1310986659000","15.5"
"1310986662000","15.47"
"1310986667000","15.5"
"1310986669000","15.47"
"1310986694000","15.5"
"1310986697000","15.47"
"1310986707000","15.5"
"1310986709000","15.47"
"1310986717000","15.5"
"1310986719000","15.47"
"1310986732000","15.5"
"1310986737000","15.47"
"1310986739000","15.5"
"1310986742000","15.47"
"1310986744000","15.5"
"1310986767000","15.47"
"1310986777000","15.5"
"1310986779000","15.47"
"1310986782000","15.5"
"1310986787000","15.47"
"1310986799000","15.5"
"1310986804000","15.47"
"1310986809000","15.5"
"1310986822000","15.47"
"1310986824000","15.5"
"1310986827000","15.47"
"1310986829000","15.5"
"1310986867000","15.47"
"1310986869000","15.5"
"1310986872000","15.47"
"1310986874000","15.5"
"1310986899000","15.47"
"1310986907000","15.5"
"1310986932000","15.47"
"1310986934000","15.5"
"1310986939000","15.47"
"1310986944000","15.5"
"1310986947000","15.47"
"1310986954000","15.5"
"1310986969000","15.47"
"1310986972000","15.5"
"1310986997000","15.47"
"1310986999000","15.5"
"1310987004000","15.47"
"1310987007000","15.5"
"1310987027000","15.47"
"1310987029000","15.5"
"1310987032000","15.47"
"1310987034000","15.5"
"1310987044000","15.47"
"1310987047000","15.5"
"1310987057000","15.47"
"1310987062000","15.5"
"1310987104000","15.47"
"1310987107000","15.5"
"1310987109000","15.47"
"1310987114000","15.5"
"1310987119000","15.47"
"1310987122000","15.5"
"1310987124000","15.47"
"1310987129000","15.5"
"1310987132000","15.47"
"1310987137000","15.5"
"1310987154000","15.47"
"1310987157000","15.5"
"1310987162000","15.47"
"1310987174000","15.5"
"1310987182000","15.47"
"1310987184000","15.5"
"1310987189000","15.47"
"1310987192000","15.5"
"1310987197000","15.47"
"1310987204000","15.5"
"1310987217000","15.47"
"1310987219000","15.5"
"1310987269000","15.47"
"1310987272000","15.5"
"1310987277000","15.47"
"1310987279000","15.5"
"1310987307000","15.47"
"1310987309000","15.5"
"1310987494000","15.47"
"1310987497000","15.5"
"1310991424000","15.47"
"1310991429000","15.5"
"1310991472000","15.47"
"1310991474000","15.5"
"1310992144000","15.47"
"1310992147000","15.5"
"1310992167000","15.47"
"1310992172000","15.5"
"1310992177000","15.47"
"1310992179000","15.5"
"1310992192000","15.47"
"1310992194000","15.5"
"1310992204000","15.47"
"1310992207000","15.5"
"1310992254000","15.47"
"1310992257000","15.5"
"1310992264000","15.47"
"1310992267000","15.5"
"1310992269000","15.47"
"1310992274000","15.5"
"1310992292000","15.47"
"1310992294000","15.5"
"1310992319000","15.47"
"1310992322000","15.5"
"1310992382000","15.47"
"1310992384000","15.5"
"1310992424000","15.47"
"1310992427000","15.5"
"1310992447000","15.47"
"1310992449000","15.5"
"1310992462000","15.47"
"1310992464000","15.5"
"1310992472000","15.47"
"1310992474000","15.5"
"1310992479000","15.47"
"1310992482000","15.5"
"1310992502000","15.47"
"1310992504000","15.5"
"1310992524000","15.47"
"1310992529000","15.5"
"1310992534000","15.47"
"1310992537000","15.5"
"1310992562000","15.47"
"1310992564000","15.5"
"1310992572000","15.47"
"1310992574000","15.5"
"1310992582000","15.47"
"1310992584000","15.5"
"1310992587000","15.47"
"1310992597000","15.5"
"1310992607000","15.47"
"1310992609000","15.5"
"1310992774000","15.47"
"1310992777000","15.5"
"1310992784000","15.47"
"1310992787000","15.5"
"1310992839000","15.47"
"1310992844000","15.5"
"1310992852000","15.47"
"1310992854000","15.5"
"1310992859000","15.47"
"1310992862000","15.5"
"1310992879000","15.47"
"1310992882000","15.5"
"1310992999000","15.47"
"1310993002000","15.5"
"1310993027000","15.47"
"1310993029000","15.5"
"1310993082000","15.47"
"1310993084000","15.5"
"1310993092000","15.47"
"1310993094000","15.5"
"1310993104000","15.47"
"1310993109000","15.5"
"1310993112000","15.47"
"1310993114000","15.5"
"1310993119000","15.47"
"1310993122000","15.5"
"1310993132000","15.47"
"1310993134000","15.5"
"1310993137000","15.47"
"1310993139000","15.5"
"1310993144000","15.47"
"1310993147000","15.5"
"1310993149000","15.47"
"1310993152000","15.5"
"1310993154000","15.47"
"1310993157000","15.5"
"1310993159000","15.47"
"1310993162000","15.5"
"1310993167000","15.47"
"1310993169000","15.5"
"1310993177000","15.47"
"1310993179000","15.5"
"1310993184000","15.47"
"1310993189000","15.5"
"1310993192000","15.47"
"1310993199000","15.5"
"1310993202000","15.47"
"1310993204000","15.5"
"1310993212000","15.47"
"1310993219000","15.5"
"1310993224000","15.47"
"1310993227000","15.5"
"1310993232000","15.47"
"1310993237000","15.5"
"1310993239000","15.47"
"1310993242000","15.5"
"1310993262000","15.47"
"1310993264000","15.5"
"1310993267000","15.47"
"1310993272000","15.5"
"1310993274000","15.47"
"1310993287000","15.5"
"1310993289000","15.47"
"1310993397000","15.45"
"1310993399000","15.47"
"1310993402000","15.45"
"1310993404000","15.47"
"1310993482000","15.45"
"1310993484000","15.47"
"1310993487000","15.45"
"1310993662000","15.41"
"1310993964000","15.36"
"1310993967000","15.39"
"1310994014000","15.36"
"1310994017000","15.39"
"1310994024000","15.36"
"1310994027000","15.39"
"1310994037000","15.36"
"1310994039000","15.39"
"1310994047000","15.36"
"1310994577000","15.39"
"1310994579000","15.36"
"1310994639000","15.39"
"1310994642000","15.36"
"1310994654000","15.39"
"1310994657000","15.36"
"1310994687000","15.39"
"1310994689000","15.36"
"1310994694000","15.39"
"1310994697000","15.36"
"1310994727000","15.39"
"1310994729000","15.36"
"1310994752000","15.39"
"1310994754000","15.36"
"1310994769000","15.39"
"1310994772000","15.36"
"1310994784000","15.39"
"1310994787000","15.36"
"1310994812000","15.39"
"1310994814000","15.36"
"1310994817000","15.39"
"1310994822000","15.36"
"1310994829000","15.39"
"1310994832000","15.36"
"1310994834000","15.39"
"1310994839000","15.36"
"1310994842000","15.39"
"1310994862000","15.36"
"1310994864000","15.39"
"1310995064000","15.36"
"1310995067000","15.39"
"1310995504000","15.43"
"1310996664000","15.47"
"1310996667000","15.45"
"1310996679000","15.47"
"1310996684000","15.45"
"1310996687000","15.47"
"1310996689000","15.45"
"1310996692000","15.47"
"1310996704000","15.45"
"1310996707000","15.47"
"1310996722000","15.45"
"1310996724000","15.47"
"1310996762000","15.45"
"1310996764000","15.47"
"1310996807000","15.45"
"1310996809000","15.47"
"1310996812000","15.45"
"1310996819000","15.47"
"1310996822000","15.45"
"1310996824000","15.47"
"1310996827000","15.45"
"1310996829000","15.47"
"1310996837000","15.45"
"1310996847000","15.47"
"1310996849000","15.45"
"1310996852000","15.47"
"1310996859000","15.45"
"1310996862000","15.47"
"1310996864000","15.45"
"1310996884000","15.47"
"1310996887000","15.45"
"1310996909000","15.47"
"1310996912000","15.45"
"1310996947000","15.47"
"1310996949000","15.45"
"1310996987000","15.47"
"1310996989000","15.45"
"1310997442000","15.41"
"1310997759000","15.36"
"1310997764000","15.39"
"1310997827000","15.36"
"1310997829000","15.39"
"1310997834000","15.36"
"1310997839000","15.39"
"1310997862000","15.36"
"1310997864000","15.39"
"1310997867000","15.36"
"1310997869000","15.39"
"1310997877000","15.36"
"1310997879000","15.39"
"1310997882000","15.36"
"1310997892000","15.39"
"1310997914000","15.36"
"1310997917000","15.39"
"1310997919000","15.36"
"1310997922000","15.39"
"1310997924000","15.36"
"1310997927000","15.39"
"1310997934000","15.36"
"1310997942000","15.39"
"1310997944000","15.36"
"1310997947000","15.39"
"1310997957000","15.36"
"1310997962000","15.39"
"1310997967000","15.36"
"1310997974000","15.39"
"1310997977000","15.36"
"1310997979000","15.39"
"1310997987000","15.36"
"1310997994000","15.39"
"1310997997000","15.36"
"1310998002000","15.39"
"1310998004000","15.36"
"1310998009000","15.39"
"1310998012000","15.36"
"1310998017000","15.39"
"1310998019000","15.36"
"1310998022000","15.39"
"1310998024000","15.36"
"1310998027000","15.39"
"1310998029000","15.36"
"1310998034000","15.39"
"1310998039000","15.36"
"1310998042000","15.39"
"1310998044000","15.36"
"1310998047000","15.39"
"1310998049000","15.36"
"1310998067000","15.39"
"1310998072000","15.36"
"1310998087000","15.39"
"1310998092000","15.36"
"1310998114000","15.39"
"1310998117000","15.36"
"1310998137000","15.39"
"1310998139000","15.36"
"1310998152000","15.39"
"1310998154000","15.36"
"1310998164000","15.39"
"1310998167000","15.36"
"1310998189000","15.39"
"1310998192000","15.36"
"1310998207000","15.39"
"1310998209000","15.36"
"1310998222000","15.39"
"1310998224000","15.36"
"1310998229000","15.39"
"1310998232000","15.36"
"1310998234000","15.39"
"1310998237000","15.36"
"1310998247000","15.39"
"1310998249000","15.36"
"1310998252000","15.39"
"1310998267000","15.36"
"1310998269000","15.39"
"1310998292000","15.36"
"1310998297000","15.39"
"1310998332000","15.36"
"1310998337000","15.39"
"1310998339000","15.36"
"1310998342000","15.39"
"1310998359000","15.36"
"1310998362000","15.39"
"1310998364000","15.36"
"1310998367000","15.39"
"1310998379000","15.36"
"1310998382000","15.39"
"1310998412000","15.36"
"1310998414000","15.39"
"1310998417000","15.36"
"1310998419000","15.39"
"1310998434000","15.36"
"1310998437000","15.39"
"1310998459000","15.36"
"1310998462000","15.39"
"1310999242000","15.43"
"1311000717000","15.39"
"1311001839000","15.36"
"1311001842000","15.39"
"1311001847000","15.36"
"1311001849000","15.39"
"1311002084000","15.36"
"1311002087000","15.39"
"1311002094000","15.36"
"1311002097000","15.39"
"1311002099000","15.36"
"1311002104000","15.39"
"1311002109000","15.36"
"1311002112000","15.39"
"1311002114000","15.36"
"1311002127000","15.39"
"1311002129000","15.36"
"1311002132000","15.39"
"1311002169000","15.36"
"1311002172000","15.39"
"1311002182000","15.36"
"1311002212000","15.39"
"1311002214000","15.36"
"1311002224000","15.39"
"1311002227000","15.36"
"1311002267000","15.39"
"1311002269000","15.36"
"1311002304000","15.39"
"1311002307000","15.36"
"1311002309000","15.39"
"1311002312000","15.36"
"1311002317000","15.39"
"1311002319000","15.36"
"1311002324000","15.39"
"1311002339000","15.36"
"1311002342000","15.39"
"1311002349000","15.36"
"1311002352000","15.39"
"1311002354000","15.36"
"1311002359000","15.39"
"1311002367000","15.36"
"1311002407000","15.39"
"1311002409000","15.36"
"1311002414000","15.39"
"1311002419000","15.36"
"1311002424000","15.39"
"1311002432000","15.36"
"1311002434000","15.39"
"1311002437000","15.36"
"1311002442000","15.39"
"1311002449000","15.36"
"1311002452000","15.39"
"1311002457000","15.36"
"1311002462000","15.39"
"1311002477000","15.36"
"1311002479000","15.39"
"1311002482000","15.36"
"1311002507000","15.39"
"1311002509000","15.36"
"1311002517000","15.39"
"1311002524000","15.36"
"1311002529000","15.39"
"1311002537000","15.36"
"1311002539000","15.39"
"1311002542000","15.36"
"1311002547000","15.39"
"1311002557000","15.36"
"1311002559000","15.39"
"1311002564000","15.36"
"1311002567000","15.39"
"1311002582000","15.36"
"1311002584000","15.39"
"1311002594000","15.36"
"1311002597000","15.39"
"1311002624000","15.36"
"1311002627000","15.39"
"1311002644000","15.36"
"1311002647000","15.39"
"1311002657000","15.36"
"1311002659000","15.39"
"1311002662000","15.36"
"1311002672000","15.39"
"1311002674000","15.36"
"1311002677000","15.39"
"1311002682000","15.36"
"1311002684000","15.39"
"1311002687000","15.36"
"1311002689000","15.39"
"1311002694000","15.36"
"1311002697000","15.39"
"1311002702000","15.36"
"1311002732000","15.39"
"1311002734000","15.36"
"1311002737000","15.39"
"1311002739000","15.36"
"1311002762000","15.39"
"1311002764000","15.36"
"1311002777000","15.39"
"1311002779000","15.36"
"1311002784000","15.39"
"1311002797000","15.36"
"1311002802000","15.39"
"1311002804000","15.36"
"1311002812000","15.39"
"1311002834000","15.36"
"1311002837000","15.39"
"1311002857000","15.36"
"1311002862000","15.39"
"1311002864000","15.36"
"1311002867000","15.39"
"1311002869000","15.36"
"1311002874000","15.39"
"1311002914000","15.36"
"1311002917000","15.39"
"1311003494000","15.43"
"1311004477000","15.39"
"1311004687000","15.36"
"1311005622000","15.39"
"1311005624000","15.36"
"1311005722000","15.39"
"1311005724000","15.36"
"1311005727000","15.39"
"1311005729000","15.36"
"1311005742000","15.39"
"1311005744000","15.36"
"1311005747000","15.39"
"1311005749000","15.36"
"1311005757000","15.39"
"1311005759000","15.36"
"1311005762000","15.39"
"1311005764000","15.36"
"1311005767000","15.39"
"1311005775000","15.36"
"1311005792000","15.39"
"1311005797000","15.36"
"1311005802000","15.39"
"1311005804000","15.36"
"1311005809000","15.39"
"1311005814000","15.36"
"1311005817000","15.39"
"1311005824000","15.36"
"1311005827000","15.39"
"1311005832000","15.36"
"1311005834000","15.39"
"1311005839000","15.36"
"1311005844000","15.39"
"1311005847000","15.36"
"1311005857000","15.39"
"1311005872000","15.36"
"1311005874000","15.39"
"1311005877000","15.36"
"1311005882000","15.39"
"1311005884000","15.36"
"1311005897000","15.39"
"1311005912000","15.36"
"1311005914000","15.39"
"1311005934000","15.36"
"1311005937000","15.39"
"1311005997000","15.36"
"1311005999000","15.39"
"1311006554000","15.43"
"1311007517000","15.47"
"1311007522000","15.45"
"1311007524000","15.47"
"1311007527000","15.45"
"1311007534000","15.47"
"1311007537000","15.45"
"1311007579000","15.47"
"1311007584000","15.45"
"1311007587000","15.47"
"1311007592000","15.45"
"1311007609000","15.47"
"1311007612000","15.45"
"1311007652000","15.47"
"1311007654000","15.45"
"1311007659000","15.47"
"1311007662000","15.45"
"1311007669000","15.47"
"1311007674000","15.45"
"1311007679000","15.47"
"1311007682000","15.45"
"1311007689000","15.47"
"1311007692000","15.45"
"1311007707000","15.47"
"1311007709000","15.45"
"1311007717000","15.47"
"1311007719000","15.45"
"1311008482000","15.41"
"1311009862000","15.45"
"1311010292000","15.47"
"1311010294000","15.45"
"1311010467000","15.47"
"1311010469000","15.45"
"1311010544000","15.47"
"1311010547000","15.45"
"1311010549000","15.47"
"1311010552000","15.45"
"1311010557000","15.47"
"1311010559000","15.45"
"1311010567000","15.47"
"1311010569000","15.45"
"1311010604000","15.47"
"1311010607000","15.45"
"1311010742000","15.47"
"1311010744000","15.45"
"1311010757000","15.47"
"1311010759000","15.45"
"1311010787000","15.47"
"1311010789000","15.45"
"1311010792000","15.47"
"1311010794000","15.45"
"1311012584000","15.41"
"1311012707000","15.45"
"1311012907000","15.41"
"1311015722000","15.45"
"1311016339000","15.47"
"1311016342000","15.45"
"1311016347000","15.47"
"1311016349000","15.45"
"1311016359000","15.47"
"1311016362000","15.45"
"1311016369000","15.47"
"1311016372000","15.45"
"1311016437000","15.47"
"1311016439000","15.45"
"1311016452000","15.47"
"1311016454000","15.45"
"1311016459000","15.47"
"1311016462000","15.45"
"1311016469000","15.47"
"1311016472000","15.45"
"1311016477000","15.47"
"1311016479000","15.45"
"1311016614000","15.47"
"1311016617000","15.45"
"1311016627000","15.47"
"1311016634000","15.45"
"1311016657000","15.47"
"1311016662000","15.45"
"1311016664000","15.47"
"1311016672000","15.45"
"1311016722000","15.47"
"1311016724000","15.45"
"1311016734000","15.47"
"1311016737000","15.45"
"1311016747000","15.47"
"1311016749000","15.45"
"1311016757000","15.47"
"1311016762000","15.45"
"1311016785000","15.47"
"1311016787000","15.45"
"1311016789000","15.47"
"1311016794000","15.45"
"1311016809000","15.47"
"1311016817000","15.45"
"1311016822000","15.47"
"1311016824000","15.45"
"1311016827000","15.47"
"1311016832000","15.45"
"1311016844000","15.47"
"1311016847000","15.45"
"1311016872000","15.47"
"1311016877000","15.45"
"1311016879000","15.47"
"1311016887000","15.45"
"1311016892000","15.47"
"1311016894000","15.45"
"1311016902000","15.47"
"1311016912000","15.45"
"1311016914000","15.47"
"1311016932000","15.45"
"1311016934000","15.47"
"1311016939000","15.45"
"1311016942000","15.47"
"1311016947000","15.45"
"1311016949000","15.47"
"1311016954000","15.45"
"1311016957000","15.47"
"1311016967000","15.45"
"1311016982000","15.47"
"1311016989000","15.45"
"1311016992000","15.47"
"1311016997000","15.45"
"1311016999000","15.47"
"1311017007000","15.45"
"1311017009000","15.47"
"1311017019000","15.45"
"1311017024000","15.47"
"1311017062000","15.45"
"1311017064000","15.47"
"1311017087000","15.45"
"1311017092000","15.47"
"1311017169000","15.45"
"1311017179000","15.47"
"1311017229000","15.45"
"1311017232000","15.47"
"1311017262000","15.45"
"1311017267000","15.47"
"1311017317000","15.45"
"1311017319000","15.47"
"1311017332000","15.45"
"1311017334000","15.47"
"1311017357000","15.45"
"1311017359000","15.47"
"1311017374000","15.45"
"1311017377000","15.47"
"1311017387000","15.45"
"1311017389000","15.47"
"1311017419000","15.45"
"1311017427000","15.47"
"1311017454000","15.45"
"1311017457000","15.47"
"1311017464000","15.45"
"1311017467000","15.47"
"1311017472000","15.45"
"1311017474000","15.47"
"1311017492000","15.45"
"1311017494000","15.47"
"1311017509000","15.45"
"1311017512000","15.47"
"1311017524000","15.45"
"1311017527000","15.47"
"1311017529000","15.45"
"1311017532000","15.47"
"1311017534000","15.45"
"1311017537000","15.47"
"1311017539000","15.45"
"1311017542000","15.47"
"1311017549000","15.45"
"1311017562000","15.47"
"1311017564000","15.45"
"1311017567000","15.47"
"1311017597000","15.45"
"1311017599000","15.47"
"1311017602000","15.45"
"1311017604000","15.47"
"1311017607000","15.45"
"1311017609000","15.47"
"1311017617000","15.45"
"1311017619000","15.47"
"1311017622000","15.45"
"1311017627000","15.47"
"1311017629000","15.45"
"1311017637000","15.47"
"1311017654000","15.45"
"1311017659000","15.47"
"1311017667000","15.45"
"1311017669000","15.47"
"1311017679000","15.45"
"1311017697000","15.47"
"1311017699000","15.45"
"1311017702000","15.47"
"1311017704000","15.45"
"1311017709000","15.47"
"1311017712000","15.45"
"1311017717000","15.47"
"1311017719000","15.45"
"1311017722000","15.47"
"1311017759000","15.45"
"1311017762000","15.47"
"1311017767000","15.45"
"1311017769000","15.47"
"1311017782000","15.45"
"1311017784000","15.47"
"1311017812000","15.45"
"1311017814000","15.47"
"1311017817000","15.45"
"1311017819000","15.47"
"1311017957000","15.5"
"1311017959000","15.47"
"1311017979000","15.5"
"1311017982000","15.47"
"1311018072000","15.5"
"1311018074000","15.47"
"1311018149000","15.5"
"1311018159000","15.47"
"1311018222000","15.5"
"1311018224000","15.47"
"1311018354000","15.5"
"1311018357000","15.47"
"1311018367000","15.5"
"1311018369000","15.47"
"1311018377000","15.5"
"1311018379000","15.47"
"1311018382000","15.5"
"1311018384000","15.47"
"1311018427000","15.5"
"1311018429000","15.47"
"1311018467000","15.5"
"1311018469000","15.47"
"1311018472000","15.5"
"1311018477000","15.47"
"1311018479000","15.5"
"1311018482000","15.47"
"1311018502000","15.5"
"1311018512000","15.47"
"1311018519000","15.5"
"1311018524000","15.47"
"1311018527000","15.5"
"1311018532000","15.47"
"1311018557000","15.5"
"1311018559000","15.47"
"1311018562000","15.5"
"1311018564000","15.47"
"1311018569000","15.5"
"1311018574000","15.47"
"1311018579000","15.5"
"1311018582000","15.47"
"1311018587000","15.5"
"1311018589000","15.47"
"1311018609000","15.5"
"1311018617000","15.47"
"1311018622000","15.5"
"1311018624000","15.47"
"1311018629000","15.5"
"1311018644000","15.47"
"1311018647000","15.5"
"1311018649000","15.47"
"1311018652000","15.5"
"1311018654000","15.47"
"1311018664000","15.5"
"1311018667000","15.47"
"1311018669000","15.5"
"1311018672000","15.47"
"1311018674000","15.5"
"1311018679000","15.47"
"1311018682000","15.5"
"1311018692000","15.47"
"1311018699000","15.5"
"1311018704000","15.47"
"1311018707000","15.5"
"1311018709000","15.47"
"1311018714000","15.5"
"1311018717000","15.47"
"1311018724000","15.5"
"1311018727000","15.47"
"1311018729000","15.5"
"1311018759000","15.47"
"1311018764000","15.5"
"1311018797000","15.47"
"1311018802000","15.5"
"1311018839000","15.47"
"1311018842000","15.5"
"1311018879000","15.47"
"1311018882000","15.5"
"1311018892000","15.47"
"1311018894000","15.5"
"1311018907000","15.47"
"1311018909000","15.5"
"1311018962000","15.47"
"1311018964000","15.5"
"1311019009000","15.47"
"1311019012000","15.5"
"1311019032000","15.47"
"1311019039000","15.5"
"1311019052000","15.47"
"1311019054000","15.5"
"1311019059000","15.47"
"1311019062000","15.5"
"1311019094000","15.47"
"1311019104000","15.5"
"1311019107000","15.47"
"1311019109000","15.5"
"1311019117000","15.47"
"1311019119000","15.5"
"1311019137000","15.47"
"1311019139000","15.5"
"1311019167000","15.47"
"1311019172000","15.5"
"1311019177000","15.47"
"1311019187000","15.5"
"1311019189000","15.47"
"1311019192000","15.5"
"1311019194000","15.47"
"1311019199000","15.5"
"1311019202000","15.47"
"1311019204000","15.5"
"1311019209000","15.47"
"1311019222000","15.5"
"1311019224000","15.47"
"1311019227000","15.5"
"1311019232000","15.47"
"1311019237000","15.5"
"1311019239000","15.47"
"1311019254000","15.5"
"1311019257000","15.47"
"1311019259000","15.5"
"1311019267000","15.47"
"1311019272000","15.5"
"1311019277000","15.47"
"1311019284000","15.5"
"1311019312000","15.47"
"1311019314000","15.5"
"1311019319000","15.47"
"1311019337000","15.5"
"1311019339000","15.47"
"1311019349000","15.5"
"1311019352000","15.47"
"1311019479000","15.45"
"1311019482000","15.47"
"1311019484000","15.45"
"1311019487000","15.47"
