"Monitor PT1000 Plus Bottom Mid TEC TAir"
Date,VALUE_CONVERTED
"1310847197000","15.86"
"1310847202000","15.89"
"1310847204000","15.86"
"1310847212000","15.89"
"1310847214000","15.86"
"1310847217000","15.89"
"1310847222000","15.86"
"1310847224000","15.89"
"1310847227000","15.86"
"1310847232000","15.89"
"1310847237000","15.86"
"1310847244000","15.89"
"1310847252000","15.86"
"1310847254000","15.89"
"1310847274000","15.86"
"1310847279000","15.89"
"1310847282000","15.86"
"1310847284000","15.89"
"1310847352000","15.86"
"1310847354000","15.89"
"1310847372000","15.86"
"1310847377000","15.89"
"1310847382000","15.86"
"1310847384000","15.89"
"1310847387000","15.86"
"1310847389000","15.89"
"1310847392000","15.86"
"1310847399000","15.89"
"1310847402000","15.86"
"1310847404000","15.89"
"1310847407000","15.86"
"1310847409000","15.89"
"1310847412000","15.86"
"1310847414000","15.89"
"1310847417000","15.86"
"1310847419000","15.89"
"1310847422000","15.86"
"1310847424000","15.89"
"1310847432000","15.86"
"1310847434000","15.89"
"1310847442000","15.86"
"1310847452000","15.89"
"1310847454000","15.86"
"1310847464000","15.89"
"1310847469000","15.86"
"1310847472000","15.89"
"1310847484000","15.86"
"1310847489000","15.89"
"1310847504000","15.86"
"1310847524000","15.89"
"1310847544000","15.86"
"1310847549000","15.89"
"1310847552000","15.86"
"1310847554000","15.89"
"1310847567000","15.86"
"1310847569000","15.89"
"1310847587000","15.86"
"1310847589000","15.89"
"1310847637000","15.86"
"1310847642000","15.89"
"1310847677000","15.86"
"1310847679000","15.89"
"1310847704000","15.86"
"1310847707000","15.89"
"1310847739000","15.86"
"1310847742000","15.89"
"1310847797000","15.86"
"1310847809000","15.89"
"1310847812000","15.86"
"1310847814000","15.89"
"1310847817000","15.86"
"1310847819000","15.89"
"1310847834000","15.86"
"1310847837000","15.89"
"1310847854000","15.86"
"1310847859000","15.89"
"1310847862000","15.86"
"1310847867000","15.89"
"1310847869000","15.86"
"1310847872000","15.89"
"1310847884000","15.86"
"1310847887000","15.89"
"1310847894000","15.86"
"1310847897000","15.89"
"1310847932000","15.86"
"1310847939000","15.89"
"1310847944000","15.86"
"1310847967000","15.89"
"1310847974000","15.86"
"1310847982000","15.89"
"1310848004000","15.86"
"1310848007000","15.89"
"1310848024000","15.86"
"1310848027000","15.89"
"1310848069000","15.86"
"1310848072000","15.89"
"1310848077000","15.86"
"1310848079000","15.89"
"1310848102000","15.86"
"1310848104000","15.89"
"1310848107000","15.86"
"1310848109000","15.89"
"1310848112000","15.86"
"1310848119000","15.89"
"1310848127000","15.86"
"1310848129000","15.89"
"1310848137000","15.86"
"1310848139000","15.89"
"1310848142000","15.86"
"1310848144000","15.89"
"1310848147000","15.86"
"1310848154000","15.89"
"1310848164000","15.86"
"1310848172000","15.89"
"1310848174000","15.86"
"1310848177000","15.89"
"1310848192000","15.86"
"1310848194000","15.89"
"1310848197000","15.86"
"1310848199000","15.89"
"1310848204000","15.86"
"1310848209000","15.89"
"1310848214000","15.86"
"1310848222000","15.89"
"1310848252000","15.86"
"1310848254000","15.89"
"1310848257000","15.86"
"1310848329000","15.89"
"1310848332000","15.86"
"1310848334000","15.89"
"1310848339000","15.86"
"1310848354000","15.89"
"1310848357000","15.86"
"1310848377000","15.89"
"1310848379000","15.86"
"1310848384000","15.89"
"1310848387000","15.86"
"1310848439000","15.89"
"1310848442000","15.86"
"1310848447000","15.89"
"1310848449000","15.86"
"1310849254000","15.89"
"1310849257000","15.86"
"1310849299000","15.89"
"1310849302000","15.86"
"1310849512000","15.89"
"1310849514000","15.86"
"1310849524000","15.89"
"1310849527000","15.86"
"1310849887000","15.89"
"1310849889000","15.86"
"1310849897000","15.89"
"1310849907000","15.86"
"1310849922000","15.89"
"1310849924000","15.86"
"1310849932000","15.89"
"1310849939000","15.86"
"1310849952000","15.89"
"1310849962000","15.86"
"1310849964000","15.89"
"1310849967000","15.86"
"1310849969000","15.89"
"1310849972000","15.86"
"1310849974000","15.89"
"1310849979000","15.86"
"1310849982000","15.89"
"1310849984000","15.86"
"1310849987000","15.89"
"1310849989000","15.86"
"1310849997000","15.89"
"1310849999000","15.86"
"1310850002000","15.89"
"1310850012000","15.86"
"1310850039000","15.89"
"1310850042000","15.86"
"1310850047000","15.89"
"1310850049000","15.86"
"1310850062000","15.89"
"1310850064000","15.86"
"1310850087000","15.89"
"1310850092000","15.86"
"1310850095000","15.89"
"1310850102000","15.86"
"1310850104000","15.89"
"1310850107000","15.86"
"1310850112000","15.89"
"1310850114000","15.86"
"1310850122000","15.89"
"1310850132000","15.86"
"1310850134000","15.89"
"1310850137000","15.86"
"1310850154000","15.89"
"1310850159000","15.86"
"1310850162000","15.89"
"1310850167000","15.86"
"1310850169000","15.89"
"1310850174000","15.86"
"1310850182000","15.89"
"1310850184000","15.86"
"1310850187000","15.89"
"1310850197000","15.86"
"1310850199000","15.89"
"1310850202000","15.86"
"1310850204000","15.89"
"1310850207000","15.86"
"1310850212000","15.89"
"1310850214000","15.86"
"1310850224000","15.89"
"1310850229000","15.86"
"1310850239000","15.89"
"1310850242000","15.86"
"1310850244000","15.89"
"1310850277000","15.86"
"1310850279000","15.89"
"1310850287000","15.86"
"1310850289000","15.89"
"1310850297000","15.86"
"1310850299000","15.89"
"1310850312000","15.86"
"1310850314000","15.89"
"1310850332000","15.86"
"1310850334000","15.89"
"1310850337000","15.86"
"1310850339000","15.89"
"1310850362000","15.86"
"1310850364000","15.89"
"1310850467000","15.86"
"1310850469000","15.89"
"1310850472000","15.86"
"1310850474000","15.89"
"1310851302000","15.86"
"1310851304000","15.89"
"1310851897000","15.86"
"1310851899000","15.89"
"1310852687000","15.86"
"1310852689000","15.89"
"1310853664000","15.86"
"1310853667000","15.89"
"1310854409000","15.86"
"1310854412000","15.89"
"1310854624000","15.86"
"1310854627000","15.89"
"1310854629000","15.86"
"1310854632000","15.89"
"1310854662000","15.86"
"1310854664000","15.89"
"1310854677000","15.86"
"1310854682000","15.89"
"1310854687000","15.86"
"1310854689000","15.89"
"1310854697000","15.86"
"1310854702000","15.89"
"1310854709000","15.86"
"1310854712000","15.89"
"1310854812000","15.86"
"1310854814000","15.89"
"1310854832000","15.86"
"1310854834000","15.89"
"1310854854000","15.86"
"1310854857000","15.89"
"1310854957000","15.86"
"1310854959000","15.89"
"1310855822000","15.86"
"1310855824000","15.89"
"1310855829000","15.86"
"1310855832000","15.89"
"1310855837000","15.86"
"1310855839000","15.89"
"1310855892000","15.86"
"1310855894000","15.89"
"1310855942000","15.86"
"1310855944000","15.89"
"1310856019000","15.86"
"1310856022000","15.89"
"1310856949000","15.86"
"1310856952000","15.89"
"1310857044000","15.86"
"1310857047000","15.89"
"1310857074000","15.86"
"1310857079000","15.89"
"1310857094000","15.86"
"1310857097000","15.89"
"1310857109000","15.86"
"1310857112000","15.89"
"1310857114000","15.86"
"1310857117000","15.89"
"1310857262000","15.86"
"1310857264000","15.89"
"1310857274000","15.86"
"1310857277000","15.89"
"1310857377000","15.86"
"1310857379000","15.89"
"1310857382000","15.86"
"1310857384000","15.89"
"1310857387000","15.86"
"1310857394000","15.89"
"1310857512000","15.86"
"1310857514000","15.89"
"1310857537000","15.86"
"1310857539000","15.89"
"1310857627000","15.86"
"1310857629000","15.89"
"1310857769000","15.86"
"1310857774000","15.89"
"1310857779000","15.86"
"1310857787000","15.89"
"1310857802000","15.86"
"1310857812000","15.89"
"1310857837000","15.86"
"1310857844000","15.89"
"1310857847000","15.86"
"1310857849000","15.89"
"1310858007000","15.86"
"1310858029000","15.89"
"1310858032000","15.86"
"1310858034000","15.89"
"1310858059000","15.86"
"1310858062000","15.89"
"1310858082000","15.86"
"1310858087000","15.89"
"1310858114000","15.86"
"1310858117000","15.89"
"1310858119000","15.86"
"1310858122000","15.89"
"1310858134000","15.86"
"1310858139000","15.89"
"1310858142000","15.86"
"1310858767000","15.82"
"1310859137000","15.86"
"1310860314000","15.89"
"1310860317000","15.86"
"1310860339000","15.89"
"1310860342000","15.86"
"1310860359000","15.89"
"1310860362000","15.86"
"1310860367000","15.89"
"1310860369000","15.86"
"1310860374000","15.89"
"1310860377000","15.86"
"1310860387000","15.89"
"1310860389000","15.86"
"1310860399000","15.89"
"1310860404000","15.86"
"1310860414000","15.89"
"1310860419000","15.86"
"1310860454000","15.89"
"1310860459000","15.86"
"1310860464000","15.89"
"1310860467000","15.86"
"1310860469000","15.89"
"1310860472000","15.86"
"1310860482000","15.89"
"1310860484000","15.86"
"1310860492000","15.89"
"1310860494000","15.86"
"1310860497000","15.89"
"1310860507000","15.86"
"1310860509000","15.89"
"1310860514000","15.86"
"1310860784000","15.82"
"1310862459000","15.86"
"1310862919000","15.89"
"1310862922000","15.86"
"1310862974000","15.89"
"1310862977000","15.86"
"1310862984000","15.89"
"1310862987000","15.86"
"1310862997000","15.89"
"1310862999000","15.86"
"1310863052000","15.89"
"1310863054000","15.86"
"1310863114000","15.89"
"1310863117000","15.86"
"1310863119000","15.89"
"1310863122000","15.86"
"1310863159000","15.89"
"1310863167000","15.86"
"1310863172000","15.89"
"1310863174000","15.86"
"1310863184000","15.89"
"1310863187000","15.86"
"1310863202000","15.89"
"1310863204000","15.86"
"1310863234000","15.89"
"1310863237000","15.86"
"1310863247000","15.89"
"1310863249000","15.86"
"1310863254000","15.89"
"1310863257000","15.86"
"1310863259000","15.89"
"1310863264000","15.86"
"1310863267000","15.89"
"1310863272000","15.86"
"1310863289000","15.89"
"1310863292000","15.86"
"1310863299000","15.89"
"1310863302000","15.86"
"1310863309000","15.89"
"1310863312000","15.86"
"1310863314000","15.89"
"1310863329000","15.86"
"1310863332000","15.89"
"1310863347000","15.86"
"1310863352000","15.89"
"1310863354000","15.86"
"1310863359000","15.89"
"1310863362000","15.86"
"1310863367000","15.89"
"1310863379000","15.86"
"1310863384000","15.89"
"1310863392000","15.86"
"1310863399000","15.89"
"1310863402000","15.86"
"1310863404000","15.89"
"1310863407000","15.86"
"1310863429000","15.89"
"1310863432000","15.86"
"1310863459000","15.89"
"1310863462000","15.86"
"1310863464000","15.89"
"1310863474000","15.86"
"1310863477000","15.89"
"1310863479000","15.86"
"1310863492000","15.89"
"1310863494000","15.86"
"1310863497000","15.89"
"1310863502000","15.86"
"1310863512000","15.89"
"1310863514000","15.86"
"1310863527000","15.89"
"1310863532000","15.86"
"1310863534000","15.89"
"1310863537000","15.86"
"1310863544000","15.89"
"1310863549000","15.86"
"1310863564000","15.89"
"1310863582000","15.86"
"1310863584000","15.89"
"1310863587000","15.86"
"1310863592000","15.89"
"1310863594000","15.86"
"1310863597000","15.89"
"1310863604000","15.86"
"1310863622000","15.89"
"1310863627000","15.86"
"1310863632000","15.89"
"1310863639000","15.86"
"1310863642000","15.89"
"1310863649000","15.86"
"1310863662000","15.89"
"1310863669000","15.86"
"1310863677000","15.89"
"1310863709000","15.86"
"1310863712000","15.89"
"1310863767000","15.86"
"1310863769000","15.89"
"1310863784000","15.86"
"1310863787000","15.89"
"1310863927000","15.86"
"1310863929000","15.89"
"1310864282000","15.86"
"1310864284000","15.89"
"1310864349000","15.86"
"1310864352000","15.89"
"1310864359000","15.86"
"1310864362000","15.89"
"1310864392000","15.86"
"1310864394000","15.89"
"1310864412000","15.86"
"1310864414000","15.89"
"1310864422000","15.86"
"1310864429000","15.89"
"1310864434000","15.86"
"1310864439000","15.89"
"1310864442000","15.86"
"1310864444000","15.89"
"1310864459000","15.86"
"1310864462000","15.89"
"1310864464000","15.86"
"1310864467000","15.89"
"1310864475000","15.86"
"1310864477000","15.89"
"1310864479000","15.86"
"1310864489000","15.89"
"1310864512000","15.86"
"1310864517000","15.89"
"1310864519000","15.86"
"1310864522000","15.89"
"1310864524000","15.86"
"1310864529000","15.89"
"1310864532000","15.86"
"1310864537000","15.89"
"1310864539000","15.86"
"1310864542000","15.89"
"1310864544000","15.86"
"1310864552000","15.89"
"1310864554000","15.86"
"1310864557000","15.89"
"1310864559000","15.86"
"1310864577000","15.89"
"1310864584000","15.86"
"1310864592000","15.89"
"1310864599000","15.86"
"1310864602000","15.89"
"1310864609000","15.86"
"1310864612000","15.89"
"1310864617000","15.86"
"1310864619000","15.89"
"1310864629000","15.86"
"1310864632000","15.89"
"1310864689000","15.86"
"1310864692000","15.89"
"1310864699000","15.86"
"1310864702000","15.89"
"1310864717000","15.86"
"1310864719000","15.89"
"1310864724000","15.86"
"1310864729000","15.89"
"1310864734000","15.86"
"1310864739000","15.89"
"1310864742000","15.86"
"1310864744000","15.89"
"1310864762000","15.86"
"1310864764000","15.89"
"1310864772000","15.86"
"1310864774000","15.89"
"1310864787000","15.86"
"1310864789000","15.89"
"1310864792000","15.86"
"1310864797000","15.89"
"1310864802000","15.86"
"1310864804000","15.89"
"1310864817000","15.86"
"1310864819000","15.89"
"1310864822000","15.86"
"1310864824000","15.89"
"1310864844000","15.86"
"1310864847000","15.89"
"1310864859000","15.86"
"1310864862000","15.89"
"1310864877000","15.86"
"1310864879000","15.89"
"1310864894000","15.86"
"1310864902000","15.89"
"1310864904000","15.86"
"1310864909000","15.89"
"1310864912000","15.86"
"1310864929000","15.89"
"1310864937000","15.86"
"1310864957000","15.89"
"1310864987000","15.86"
"1310864992000","15.89"
"1310864997000","15.86"
"1310865007000","15.89"
"1310865029000","15.86"
"1310865032000","15.89"
"1310865049000","15.86"
"1310865054000","15.89"
"1310865057000","15.86"
"1310865059000","15.89"
"1310865084000","15.86"
"1310865109000","15.89"
"1310865112000","15.86"
"1310865117000","15.89"
"1310865124000","15.86"
"1310865127000","15.89"
"1310865137000","15.86"
"1310865139000","15.89"
"1310865174000","15.86"
"1310865177000","15.89"
"1310865224000","15.86"
"1310865227000","15.89"
"1310865239000","15.86"
"1310865242000","15.89"
"1310865249000","15.86"
"1310865252000","15.89"
"1310865257000","15.86"
"1310865259000","15.89"
"1310865284000","15.86"
"1310865287000","15.89"
"1310865292000","15.86"
"1310865294000","15.89"
"1310865329000","15.86"
"1310865332000","15.89"
"1310865337000","15.86"
"1310865339000","15.89"
"1310865462000","15.86"
"1310865464000","15.89"
"1310865469000","15.86"
"1310865474000","15.89"
"1310865477000","15.86"
"1310865479000","15.89"
"1310865484000","15.86"
"1310865487000","15.89"
"1310865547000","15.86"
"1310865549000","15.89"
"1310865612000","15.86"
"1310865617000","15.89"
"1310865622000","15.86"
"1310865624000","15.89"
"1310865637000","15.86"
"1310865639000","15.89"
"1310865797000","15.86"
"1310865799000","15.89"
"1310865924000","15.86"
"1310865927000","15.89"
"1310865949000","15.86"
"1310865954000","15.89"
"1310865974000","15.86"
"1310865977000","15.89"
"1310866164000","15.86"
"1310866167000","15.89"
"1310866172000","15.86"
"1310866174000","15.89"
"1310866244000","15.86"
"1310866247000","15.89"
"1310866264000","15.86"
"1310866272000","15.89"
"1310866277000","15.86"
"1310866279000","15.89"
"1310866284000","15.86"
"1310866287000","15.89"
"1310866297000","15.86"
"1310866302000","15.89"
"1310866307000","15.86"
"1310866309000","15.89"
"1310866314000","15.86"
"1310866317000","15.89"
"1310866319000","15.86"
"1310866322000","15.89"
"1310866329000","15.86"
"1310866332000","15.89"
"1310866342000","15.86"
"1310866344000","15.89"
"1310866349000","15.86"
"1310866372000","15.89"
"1310866374000","15.86"
"1310866379000","15.89"
"1310866387000","15.86"
"1310866392000","15.89"
"1310866394000","15.86"
"1310866399000","15.89"
"1310866402000","15.86"
"1310866404000","15.89"
"1310866407000","15.86"
"1310866412000","15.89"
"1310866424000","15.86"
"1310866429000","15.89"
"1310866474000","15.86"
"1310866479000","15.89"
"1310866487000","15.86"
"1310866489000","15.89"
"1310866582000","15.86"
"1310866584000","15.89"
"1310866622000","15.86"
"1310866624000","15.89"
"1310866649000","15.86"
"1310866652000","15.89"
"1310866662000","15.86"
"1310866664000","15.89"
"1310866667000","15.86"
"1310866674000","15.89"
"1310866677000","15.86"
"1310866679000","15.89"
"1310866704000","15.86"
"1310866707000","15.89"
"1310866797000","15.86"
"1310866799000","15.89"
"1310867047000","15.86"
"1310867049000","15.89"
"1310867444000","15.86"
"1310867447000","15.89"
"1310868059000","15.86"
"1310868062000","15.89"
"1310868064000","15.86"
"1310868069000","15.89"
"1310868074000","15.86"
"1310868077000","15.89"
"1310868084000","15.86"
"1310868452000","15.82"
"1310868904000","15.78"
"1310868907000","15.8"
"1310868929000","15.78"
"1310868932000","15.8"
"1310868949000","15.78"
"1310868952000","15.8"
"1310868957000","15.78"
"1310868959000","15.8"
"1310869017000","15.78"
"1310869019000","15.8"
"1310869022000","15.78"
"1310869024000","15.8"
"1310869039000","15.78"
"1310869044000","15.8"
"1310869047000","15.78"
"1310869052000","15.8"
"1310869054000","15.78"
"1310869057000","15.8"
"1310869059000","15.78"
"1310869062000","15.8"
"1310869064000","15.78"
"1310869074000","15.8"
"1310869077000","15.78"
"1310869079000","15.8"
"1310869089000","15.78"
"1310869092000","15.8"
"1310869094000","15.78"
"1310869107000","15.8"
"1310869109000","15.78"
"1310869137000","15.8"
"1310869139000","15.78"
"1310869142000","15.8"
"1310869144000","15.78"
"1310869179000","15.8"
"1310869182000","15.78"
"1310869192000","15.8"
"1310869202000","15.78"
"1310869209000","15.8"
"1310869212000","15.78"
"1310869217000","15.8"
"1310869219000","15.78"
"1310869224000","15.8"
"1310869227000","15.78"
"1310869242000","15.8"
"1310869247000","15.78"
"1310869262000","15.8"
"1310869267000","15.78"
"1310869284000","15.8"
"1310869287000","15.78"
"1310869292000","15.8"
"1310869302000","15.78"
"1310869309000","15.8"
"1310869314000","15.78"
"1310869319000","15.8"
"1310869324000","15.78"
"1310869329000","15.8"
"1310869342000","15.78"
"1310869349000","15.8"
"1310869364000","15.78"
"1310869367000","15.8"
"1310869382000","15.78"
"1310869387000","15.8"
"1310869419000","15.78"
"1310869422000","15.8"
"1310869539000","15.78"
"1310869542000","15.8"
"1310869572000","15.78"
"1310869574000","15.8"
"1310869599000","15.78"
"1310869602000","15.8"
"1310870067000","15.84"
"1310871582000","15.89"
"1310871584000","15.86"
"1310871904000","15.89"
"1310871907000","15.86"
"1310872179000","15.89"
"1310872182000","15.86"
"1310872252000","15.89"
"1310872254000","15.86"
"1310872389000","15.89"
"1310872392000","15.86"
"1310872437000","15.89"
"1310872439000","15.86"
"1310872454000","15.89"
"1310872457000","15.86"
"1310872472000","15.89"
"1310872474000","15.86"
"1310872534000","15.89"
"1310872539000","15.86"
"1310872624000","15.89"
"1310872627000","15.86"
"1310872899000","15.89"
"1310872904000","15.86"
"1310872929000","15.89"
"1310872932000","15.86"
"1310872974000","15.89"
"1310872984000","15.86"
"1310872997000","15.89"
"1310872999000","15.86"
"1310873022000","15.89"
"1310873024000","15.86"
"1310873034000","15.89"
"1310873039000","15.86"
"1310873049000","15.89"
"1310873054000","15.86"
"1310873057000","15.89"
"1310873059000","15.86"
"1310873064000","15.89"
"1310873084000","15.86"
"1310873087000","15.89"
"1310873122000","15.86"
"1310873124000","15.89"
"1310873192000","15.86"
"1310873197000","15.89"
"1310873199000","15.86"
"1310873202000","15.89"
"1310873209000","15.86"
"1310873214000","15.89"
"1310873234000","15.86"
"1310873237000","15.89"
"1310873249000","15.86"
"1310873252000","15.89"
"1310873272000","15.86"
"1310873279000","15.89"
"1310873282000","15.86"
"1310873284000","15.89"
"1310873289000","15.86"
"1310873292000","15.89"
"1310873294000","15.86"
"1310873299000","15.89"
"1310873314000","15.86"
"1310873319000","15.89"
"1310873329000","15.86"
"1310873332000","15.89"
"1310873344000","15.86"
"1310873347000","15.89"
"1310873352000","15.86"
"1310873367000","15.89"
"1310873377000","15.86"
"1310873382000","15.89"
"1310873384000","15.86"
"1310873387000","15.89"
"1310873389000","15.86"
"1310873392000","15.89"
"1310873394000","15.86"
"1310873397000","15.89"
"1310873399000","15.86"
"1310873402000","15.89"
"1310873404000","15.86"
"1310873417000","15.89"
"1310873442000","15.86"
"1310873444000","15.89"
"1310873452000","15.86"
"1310873464000","15.89"
"1310873467000","15.86"
"1310873474000","15.89"
"1310873477000","15.86"
"1310873479000","15.89"
"1310873484000","15.86"
"1310873497000","15.89"
"1310873499000","15.86"
"1310873509000","15.89"
"1310873517000","15.86"
"1310873519000","15.89"
"1310873522000","15.86"
"1310873524000","15.89"
"1310873527000","15.86"
"1310873532000","15.89"
"1310873542000","15.86"
"1310873547000","15.89"
"1310873549000","15.86"
"1310873552000","15.89"
"1310873562000","15.86"
"1310873564000","15.89"
"1310873572000","15.86"
"1310873574000","15.89"
"1310873594000","15.86"
"1310873597000","15.89"
"1310873602000","15.86"
"1310873607000","15.89"
"1310873612000","15.86"
"1310873614000","15.89"
"1310873664000","15.86"
"1310873669000","15.89"
"1310873672000","15.86"
"1310873679000","15.89"
"1310873682000","15.86"
"1310873684000","15.89"
"1310873687000","15.86"
"1310873689000","15.89"
"1310873692000","15.86"
"1310873694000","15.89"
"1310873704000","15.86"
"1310873709000","15.89"
"1310873712000","15.86"
"1310873717000","15.89"
"1310873722000","15.86"
"1310873737000","15.89"
"1310873739000","15.86"
"1310873749000","15.89"
"1310873757000","15.86"
"1310873759000","15.89"
"1310873797000","15.86"
"1310873799000","15.89"
"1310873822000","15.86"
"1310873824000","15.89"
"1310873847000","15.86"
"1310873849000","15.89"
"1310873864000","15.86"
"1310873872000","15.89"
"1310873884000","15.86"
"1310873889000","15.89"
"1310873892000","15.86"
"1310873897000","15.89"
"1310873899000","15.86"
"1310873904000","15.89"
"1310873907000","15.86"
"1310873909000","15.89"
"1310873949000","15.86"
"1310873952000","15.89"
"1310873954000","15.86"
"1310873957000","15.89"
"1310873959000","15.86"
"1310873962000","15.89"
"1310873964000","15.86"
"1310873967000","15.89"
"1310874012000","15.86"
"1310874014000","15.89"
"1310874017000","15.86"
"1310874019000","15.89"
"1310874027000","15.86"
"1310874032000","15.89"
"1310874034000","15.86"
"1310874049000","15.89"
"1310874052000","15.86"
"1310874054000","15.89"
"1310874059000","15.86"
"1310874062000","15.89"
"1310874064000","15.86"
"1310874067000","15.89"
"1310874074000","15.86"
"1310874077000","15.89"
"1310874079000","15.86"
"1310874082000","15.89"
"1310874087000","15.86"
"1310874089000","15.89"
"1310874099000","15.86"
"1310874102000","15.89"
"1310874114000","15.86"
"1310874127000","15.89"
"1310874129000","15.86"
"1310874134000","15.89"
"1310874137000","15.86"
"1310874147000","15.89"
"1310874159000","15.86"
"1310874162000","15.89"
"1310874164000","15.86"
"1310874169000","15.89"
"1310874172000","15.86"
"1310874184000","15.89"
"1310874192000","15.86"
"1310874194000","15.89"
"1310874199000","15.86"
"1310874202000","15.89"
"1310874204000","15.86"
"1310874207000","15.89"
"1310874224000","15.86"
"1310874227000","15.89"
"1310874232000","15.86"
"1310874234000","15.89"
"1310874239000","15.86"
"1310874284000","15.89"
"1310874287000","15.86"
"1310874317000","15.89"
"1310874332000","15.86"
"1310874334000","15.89"
"1310874342000","15.86"
"1310874344000","15.89"
"1310874352000","15.86"
"1310874357000","15.89"
"1310874362000","15.86"
"1310874369000","15.89"
"1310874372000","15.86"
"1310874374000","15.89"
"1310874377000","15.86"
"1310874384000","15.89"
"1310874389000","15.86"
"1310874424000","15.89"
"1310874427000","15.86"
"1310874429000","15.89"
"1310874437000","15.86"
"1310874442000","15.89"
"1310874444000","15.86"
"1310874454000","15.89"
"1310874462000","15.86"
"1310874464000","15.89"
"1310874467000","15.86"
"1310874472000","15.89"
"1310874474000","15.86"
"1310874477000","15.89"
"1310874479000","15.86"
"1310874484000","15.89"
"1310874487000","15.86"
"1310874492000","15.89"
"1310874497000","15.86"
"1310874499000","15.89"
"1310874507000","15.86"
"1310874509000","15.89"
"1310874524000","15.86"
"1310874527000","15.89"
"1310874534000","15.86"
"1310874537000","15.89"
"1310874552000","15.86"
"1310874554000","15.89"
"1310874574000","15.86"
"1310874577000","15.89"
"1310874639000","15.86"
"1310874649000","15.89"
"1310874674000","15.86"
"1310874677000","15.89"
"1310874689000","15.86"
"1310874692000","15.89"
"1310874702000","15.86"
"1310874704000","15.89"
"1310874709000","15.86"
"1310874712000","15.89"
"1310874717000","15.86"
"1310874722000","15.89"
"1310874724000","15.86"
"1310874727000","15.89"
"1310874732000","15.86"
"1310874734000","15.89"
"1310874737000","15.86"
"1310874749000","15.89"
"1310874754000","15.86"
"1310874757000","15.89"
"1310874762000","15.86"
"1310874774000","15.89"
"1310874779000","15.86"
"1310874782000","15.89"
"1310874784000","15.86"
"1310874787000","15.89"
"1310874797000","15.86"
"1310874799000","15.89"
"1310874807000","15.86"
"1310874809000","15.89"
"1310874812000","15.86"
"1310874814000","15.89"
"1310874822000","15.86"
"1310874832000","15.89"
"1310874834000","15.86"
"1310874842000","15.89"
"1310874844000","15.86"
"1310874907000","15.89"
"1310874909000","15.86"
"1310874929000","15.89"
"1310874932000","15.86"
"1310874937000","15.89"
"1310874939000","15.86"
"1310874942000","15.89"
"1310874944000","15.86"
"1310874949000","15.89"
"1310874952000","15.86"
"1310874957000","15.89"
"1310874959000","15.86"
"1310874962000","15.89"
"1310874964000","15.86"
"1310874974000","15.89"
"1310874977000","15.86"
"1310874982000","15.89"
"1310874984000","15.86"
"1310874999000","15.89"
"1310875002000","15.86"
"1310875014000","15.89"
"1310875019000","15.86"
"1310875042000","15.89"
"1310875049000","15.86"
"1310875064000","15.89"
"1310875067000","15.86"
"1310875114000","15.89"
"1310875117000","15.86"
"1310875162000","15.89"
"1310875167000","15.86"
"1310875182000","15.89"
"1310875184000","15.86"
"1310875217000","15.89"
"1310875237000","15.86"
"1310875239000","15.89"
"1310875257000","15.86"
"1310875259000","15.89"
"1310875264000","15.86"
"1310875269000","15.89"
"1310875279000","15.86"
"1310875282000","15.89"
"1310875284000","15.86"
"1310875287000","15.89"
"1310875289000","15.86"
"1310875292000","15.89"
"1310875307000","15.86"
"1310875309000","15.89"
"1310875319000","15.86"
"1310875329000","15.89"
"1310875332000","15.86"
"1310875334000","15.89"
"1310875337000","15.86"
"1310875342000","15.89"
"1310875344000","15.86"
"1310875347000","15.89"
"1310875349000","15.86"
"1310875357000","15.89"
"1310875359000","15.86"
"1310875377000","15.89"
"1310875382000","15.86"
"1310875384000","15.89"
"1310875387000","15.86"
"1310875392000","15.89"
"1310875394000","15.86"
"1310875397000","15.89"
"1310875402000","15.86"
"1310875404000","15.89"
"1310875417000","15.86"
"1310875419000","15.89"
"1310875424000","15.86"
"1310875432000","15.89"
"1310875439000","15.86"
"1310875444000","15.89"
"1310875459000","15.86"
"1310875462000","15.89"
"1310875464000","15.86"
"1310875467000","15.89"
"1310875472000","15.86"
"1310875474000","15.89"
"1310875477000","15.86"
"1310875482000","15.89"
"1310875489000","15.86"
"1310875492000","15.89"
"1310875494000","15.86"
"1310875497000","15.89"
"1310875499000","15.86"
"1310875504000","15.89"
"1310875522000","15.86"
"1310875524000","15.89"
"1310875604000","15.86"
"1310875607000","15.89"
"1310875609000","15.86"
"1310875612000","15.89"
"1310875614000","15.86"
"1310875617000","15.89"
"1310875634000","15.86"
"1310875647000","15.89"
"1310875654000","15.86"
"1310875657000","15.89"
"1310875664000","15.86"
"1310875667000","15.89"
"1310875672000","15.86"
"1310875674000","15.89"
"1310875679000","15.86"
"1310875682000","15.89"
"1310875684000","15.86"
"1310875692000","15.89"
"1310875694000","15.86"
"1310875704000","15.89"
"1310875709000","15.86"
"1310875714000","15.89"
"1310875717000","15.86"
"1310875719000","15.89"
"1310875722000","15.86"
"1310875727000","15.89"
"1310875729000","15.86"
"1310875734000","15.89"
"1310875737000","15.86"
"1310875739000","15.89"
"1310875742000","15.86"
"1310875757000","15.89"
"1310875759000","15.86"
"1310875772000","15.89"
"1310875774000","15.86"
"1310875777000","15.89"
"1310875784000","15.86"
"1310875787000","15.89"
"1310875792000","15.86"
"1310875827000","15.89"
"1310875829000","15.86"
